service,listing_index,listing_id,listing_name,listing_address,listing_city_slug,listing_area_slug,listing_business_slug,platform_name,platform_address,platform_city,url,score,name_score,slug_score,address_score,exact_slug_match,second_best_score,gap_to_second,auto_updated,reason
designmynight,1435,5fbffe4a-95c3-4bb2-869e-9c8f99e245f0,The Business In Hair,"North Street, Bristol, BS3 1HJ",bristol,southville,the-business-in-hair,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.53,47.37,26.32,,False,,999.0,False,needs review
designmynight,1558,67478559-e872-4d8b-bb03-6888b9e02ce2,Three Blackbirds Pub,"262 Stapleton Road, Bristol, BS5 0NP",bristol,easton,three-blackbirds-pub,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.53,47.37,21.05,,False,60.11,0.42,False,needs review
designmynight,1732,7330f1f5-a1d7-4b4c-af0b-cbb16c8d8ce7,Whitehall Easton,"10 High Street, Bristol, BS5 6DL",bristol,easton,whitehall-easton,2.  Mall Clifton Bristol,,bristol,https://www.designmynight.com/bristol/pubs/clifton/mall-clifton-bristol,60.53,47.37,35.0,,False,,999.0,False,needs review
designmynight,2131,8cd5f118-9781-4736-9e66-1d4b1c14c4c5,The Commercial Rooms,"43-45 Corn Street, Bristol, BS1 1HT",bristol,city-centre,the-commercial-rooms,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.53,47.37,21.05,,False,,999.0,False,needs review
designmynight,2160,8ea74c84-77a0-4cff-91f4-1db2773914ac,City Bridge Dental Care,"Southmead Road, Bristol, BS10 5DX",bristol,southmead,city-bridge-dental-care,CIRCUIT Bristol,,bristol,https://www.designmynight.com/bristol/clubs/harbourside/circuit,60.53,47.37,36.84,,False,,999.0,False,needs review
designmynight,2456,a17e57f7-5ad6-41bc-99f3-00c16ba3ba1a,Oriental Sunrise,"2 Doncaster Road, Bristol, BS10 5PL",bristol,southmead,oriental-sunrise,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.53,47.37,42.11,,False,,999.0,False,needs review
designmynight,2517,a5e1c426-ead2-40ed-99d7-a9f98c3f2512,Portuguese Taste,"Glass Arcade, Bristol, BS1 1LA",bristol,city-centre,portuguese-taste,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.53,47.37,47.37,,False,,999.0,False,needs review
designmynight,2571,aa8f2484-9a6a-4af9-b5a8-d6a3aa4e6baa,The John Harvey Arms,"Court Farm Road, Bristol, BS14 0ED",bristol,whitchurch,the-john-harvey-arms,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.53,47.37,21.05,,False,60.11,0.42,False,needs review
designmynight,2831,bbdb60f3-319c-4be0-a8ff-99798a14343b,fab's Barber Shop,"Brookview Walk, Bristol, BS13 7QS",bristol,headley-park,fabs-barber-shop,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.53,46.15,47.37,,False,60.29,0.24,False,needs review
designmynight,2854,bdd1a58d-b948-4086-a53d-48aa2899f398,A&J Shoe Repairs,27 High Street,bristol,westbury-on-trym,a-j-shoe-repairs,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.53,47.37,31.58,,False,,999.0,False,needs review
designmynight,3133,d17b2515-6da6-4814-b4ea-a347e26b66a3,The Robert Fitzharding,"24 Cannon Street, Bristol, BS3 1BN",bristol,bedminster,the-robert-fitzharding,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.53,47.37,19.05,,False,,999.0,False,needs review
designmynight,3459,e6e4006e-a7ab-4049-bfc5-7b4096f1516a,Laura's Treatment Rooms,268 Charlton Road,bristol,lodge-hill,lauras-treatment-rooms,5.  Steam Bristol,,bristol,https://www.designmynight.com/bristol/bars/clifton/steam-bristol,60.53,47.37,30.77,,False,,999.0,False,needs review
designmynight,3510,e96db41d-4fdb-4354-b265-f9eb0302eda1,Tasty Bites Cafe,"109 Glenfrome Road, Bristol, BS2 9UY",bristol,st-werburghs,tasty-bites-cafe,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.53,47.37,31.58,,False,60.29,0.24,False,needs review
designmynight,3637,f34dbaf5-99c9-4b4e-a027-17427c3e22cc,The Green Room,"The Promenade Gloucester Road, Bristol, BS7 8AL",bristol,montpelier,the-green-room,1.  The Bootlegger Bristol,,bristol,https://www.designmynight.com/bristol/bars/bishopston/the-bootlegger,60.53,47.37,30.0,,False,60.0,0.53,False,needs review
designmynight,3734,f9e48b7c-5d7e-48fd-9f5d-0cbf3353e60d,Alan Hosegood Restorations,,bristol,broadmead,alan-hosegood-restorations,Riverstation,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/riverstation,60.53,47.37,47.37,,False,,999.0,False,needs review
designmynight,3821,fed32a1a-ffd2-41b9-9e3a-ebc1fc49e087,Morales Cafe & Bar,"192 Cheltenham Road, Bristol, BS6 5RB",bristol,montpelier,morales-cafe-bar,2.  Mall Clifton Bristol,,bristol,https://www.designmynight.com/bristol/pubs/clifton/mall-clifton-bristol,60.53,47.37,25.0,,False,60.0,0.53,False,needs review
designmynight,3,000d7dd6-a301-4bad-83f9-9d6f24cc6c96,Optimax Laser Clinic,Corn Street,bristol,broadmead,optimax-laser-clinic,2.  Blame Gloria,,bristol,https://www.designmynight.com/bristol/bars/city-centre/blame-gloria-bristol,60.29,47.06,33.33,,False,,999.0,False,needs review
designmynight,46,02fc3c80-8417-4c72-9118-2df54efc638f,National Food Store,"142 Stapleton Road, Bristol, BS5 0PU, GB",bristol,easton,national-food-store,5.  Steam Bristol,,bristol,https://www.designmynight.com/bristol/bars/clifton/steam-bristol,60.29,47.06,33.33,,False,,999.0,False,needs review
designmynight,63,03b5fdc7-c730-47f1-b5f7-2cad8f861827,Costa Drive Thru,"Bristol, BS14 0HR",bristol,whitchurch,costa-drive-thru,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,41.18,,False,,999.0,False,needs review
designmynight,149,08c5a6b7-d7fd-4832-93a8-0a62d302192b,The Practice Rooms,"39 Cotham Hill, Bristol, BS6 6JY",bristol,cotham,the-practice-rooms,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.29,47.06,15.79,,False,,999.0,False,needs review
designmynight,221,0d9dcffc-fe45-4dac-b21a-3bbba5489907,The Lamplighters,"Station Road, Bristol, BS11 9XA",bristol,shirehampton,the-lamplighters,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,35.29,,False,,999.0,False,needs review
designmynight,247,0fc7b615-6b1e-4468-be96-3d9e47a4fa0e,Dan's Barber Shop,"181 Coronation Road, Bristol",bristol,southville,dans-barber-shop,5.  OMG Bristol Bar,,bristol,https://www.designmynight.com/bristol/bars/city-centre/omg-bristol-bar,60.29,47.06,40.0,,False,,999.0,False,needs review
designmynight,454,1e40ce63-7a58-4180-8c21-697377bc8540,Dougie Johns,"12 Kellaway Avenue, Bristol, BS6 7XR",bristol,golden-hill,dougie-johns,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.29,47.06,41.18,,False,,999.0,False,needs review
designmynight,523,2433a956-11fc-4425-ad59-56e4e0efebfd,Headley Fish Bar,"1a Saint Peters Rise, Bristol, BS13 7LU",bristol,bishopsworth,headley-fish-bar,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,23.53,,False,,999.0,False,needs review
designmynight,594,28b9c5f3-a93c-49f2-b292-b7d339ea9c75,Cabra Stores,"361-363 Gloucester Road, Bristol, BS7 8TG",bristol,ashley-down,cabra-stores,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.29,47.06,47.06,,False,,999.0,False,needs review
designmynight,603,2923f379-a884-4505-b962-5d5456d6006b,Old market barber,"19 Midland Road, Bristol, BS2 0JT",bristol,st-philips,old-market-barber,5.  OMG Bristol Bar,,bristol,https://www.designmynight.com/bristol/bars/city-centre/omg-bristol-bar,60.29,47.06,27.78,,False,,999.0,False,needs review
designmynight,618,2a12d007-b738-48e4-878b-1756c8548494,BS3 Carpets & Flooring,"East Street, Bristol, BS3 4HH",bristol,southville,bs3-carpets-flooring,2.  Blame Gloria,,bristol,https://www.designmynight.com/bristol/bars/city-centre/blame-gloria-bristol,60.29,47.06,22.22,,False,,999.0,False,needs review
designmynight,642,2c6ee4e1-65a1-4b10-ac69-b2d00359a73f,Westbury-on-Trym Men's Club,"2 Stoke Lane, Bristol, BS9 3DL",bristol,westbury-on-trym,westbury-on-trym-mens-club,2.  Flight Club,,bristol,https://www.designmynight.com/bristol/bars/city-centre/flight-club-bristol,60.29,47.06,19.51,,False,,999.0,False,needs review
designmynight,692,2f7f83ee-4ee2-4c87-a872-63aa8a95b439,Henleaze Swimming Club,,bristol,westbury-on-trym,henleaze-swimming-club,2.  Flight Club,,bristol,https://www.designmynight.com/bristol/bars/city-centre/flight-club-bristol,60.29,47.06,21.62,,False,,999.0,False,needs review
designmynight,706,30681730-5393-4469-8911-3e4a1c0c7996,Cameron Lee Flooring,"89 Henleaze Road, Bristol, BS9 4JP",bristol,henleaze,cameron-lee-flooring,2.  Blame Gloria,,bristol,https://www.designmynight.com/bristol/bars/city-centre/blame-gloria-bristol,60.29,47.06,22.22,,False,,999.0,False,needs review
designmynight,748,32d5565d-728b-4a15-a34c-4df692b5fb83,White Lion Inn,"Sion Hill, Bristol, BS8 4LD",bristol,hotwells,white-lion-inn,No.4 Clifton Village,,bristol,https://www.designmynight.com/bristol/restaurants/clifton/no-4-clifton-village,60.29,47.06,29.41,,False,60.0,0.29,False,needs review
designmynight,788,358e6230-87eb-475c-91e9-f5e898a1d16f,The Chandos Clinic,"21 Chandos Road, Bristol, BS6 6PG",bristol,redland,the-chandos-clinic,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.29,47.06,21.05,,False,,999.0,False,needs review
designmynight,888,3c4d0508-d13a-415d-8880-25c5d3663279,Ritual,,bristol,southville,ritual,GBK Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/gbk-bristol,60.29,47.06,47.06,,False,,999.0,False,needs review
designmynight,905,3d46ccda-b558-4a37-bfc5-60f6f05bbb3c,The Practice Rooms,"14 Saint Paul's Road, Bristol, BS8 1LR",bristol,bristol-city-centre,the-practice-rooms,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.29,47.06,15.79,,False,,999.0,False,needs review
designmynight,926,3e757aa6-6198-419f-8479-8dd99d93854e,Spruce Barbershop,186 Church Road,bristol,whitehall,spruce-barbershop,5.  OMG Bristol Bar,,bristol,https://www.designmynight.com/bristol/bars/city-centre/omg-bristol-bar,60.29,47.06,38.89,,False,,999.0,False,needs review
designmynight,990,43503aa1-8783-4f5c-a446-e9bc3524a833,Ilona's Collab Studio,"32 Old Market Street, Bristol, BS2 0HB, GB",bristol,st-philips,ilonas-collab-studio,KIBOU Clifton,,bristol,https://www.designmynight.com/bristol/restaurants/clifton/kibou-clifton,60.29,47.06,30.3,,False,,999.0,False,needs review
designmynight,1219,518c9912-f82a-4d78-9ef9-1137cd108c1f,Bannatyne's Health Club & Spa,"80 Redland Road, Bristol, BS6 6AG",bristol,redland,bannatynes-health-club-spa,2.  Flight Club,,bristol,https://www.designmynight.com/bristol/bars/city-centre/flight-club-bristol,60.29,47.06,19.51,,False,,999.0,False,needs review
designmynight,1267,5480b083-c961-4060-9f08-961a42dd85ba,The Faraway Tree,"136 Church Road, Bristol, BS5 9HH",bristol,redfield,the-faraway-tree,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,23.53,,False,,999.0,False,needs review
designmynight,1351,59e0717b-2acc-4061-8bad-91eee8dc07e7,Bigbao,"Kiosk 2b Broadmead, Bristol, BS1 3HA",bristol,city-centre,bigbao,GBK Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/gbk-bristol,60.29,47.06,47.06,,False,,999.0,False,needs review
designmynight,1415,5e8c431b-0aa9-44c0-9248-8a0819cf7fde,The Practice Rooms,24 Regent Street,bristol,hotwells,the-practice-rooms,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.29,47.06,15.79,,False,,999.0,False,needs review
designmynight,1427,5f46edf0-0445-4f14-9996-28aa36339411,Brace & Browns,"43 Whiteladies Road, Bristol, BS8 2LS",bristol,clifton,brace-browns,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.29,47.06,41.18,,False,,999.0,False,needs review
designmynight,1457,61456f82-d3f4-4682-878a-172d3d512784,The Orpheus Cinema,"Northumbria Drive, Bristol, BS9 4HL",bristol,henleaze,the-orpheus-cinema,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.29,47.06,21.05,,False,,999.0,False,needs review
designmynight,1495,63ce2909-a116-4804-9bf8-3415eea4e191,Star Nail Spa,"113 Coldharbour Road, Bristol, BS6 7SD",bristol,westbury-park,star-nail-spa,One Of Bristol's Favourite Michelin Star Restaurants Has Been Reborn,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/casa/new-bar-spy,60.29,47.06,22.22,,False,,999.0,False,needs review
designmynight,1623,6bcf79ed-c9a9-4fac-8ac1-edfdd3e9a018,Little Jamaica Juice Bar,"161 Ashley Road, Bristol, BS6 5NX",bristol,montpelier,little-jamaica-juice-bar,3.  The Juke Box Bars Bristol,,bristol,https://www.designmynight.com/bristol/bars/city-centre/the-juke-box-bars,60.29,47.06,22.64,,False,,999.0,False,needs review
designmynight,1629,6c342b91-966d-4e60-97db-5ea09c59e995,Southbank Club,"1881 Dean Lane, Bristol, BS3 1DB",bristol,southville,southbank-club,2.  Flight Club,,bristol,https://www.designmynight.com/bristol/bars/city-centre/flight-club-bristol,60.29,47.06,27.59,,False,,999.0,False,needs review
designmynight,1678,6f15f728-063a-436f-81f9-ec09a8cbadb0,Nola Interiors,"168 Gloucester Road, Bristol, BS7 8NT",bristol,bishopston,nola-interiors,No.4 Clifton Village,,bristol,https://www.designmynight.com/bristol/restaurants/clifton/no-4-clifton-village,60.29,47.06,29.41,,False,,999.0,False,needs review
designmynight,1716,7212496d-350a-4723-ad50-832b3cbd2dd5,The Viet Kitchen,"25-27 Stokes Croft, Bristol, BS1 3PY",bristol,saint-pauls,the-viet-kitchen,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,29.41,,False,,999.0,False,needs review
designmynight,1755,746869b5-94d8-4723-8d7b-7bc9de51b0fc,Buttermilk & Maple,Mercure Bristol Brigstow Hotel Welsh Back,bristol,redcliffe,buttermilk-maple,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,41.18,,False,,999.0,False,needs review
designmynight,1772,752ed64d-e287-422a-afdb-7e3300edf293,Post Office Tavern,"17 Westbury Hill, Bristol, BS9 3AG",bristol,westbury-on-trym,post-office-tavern,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.29,47.06,26.32,,False,,999.0,False,needs review
designmynight,1803,77703ad4-0f10-47b5-af44-40c468071786,Shirehampton Men's Social Club,"High Street, Bristol, BS11 0DG",bristol,shirehampton,shirehampton-mens-social-club,2.  Flight Club,,bristol,https://www.designmynight.com/bristol/bars/city-centre/flight-club-bristol,60.29,47.06,18.18,,False,,999.0,False,needs review
designmynight,1812,78530b8a-74fc-4b5b-9eb0-584316ca770b,Toni,"2 North View, Bristol, BS6 7QB",bristol,westbury-park,toni,KIBOU Clifton,,bristol,https://www.designmynight.com/bristol/restaurants/clifton/kibou-clifton,60.29,47.06,47.06,,False,,999.0,False,needs review
designmynight,1816,787c8c92-b7f7-4d1f-a2eb-141d40bed29f,London Cocktail Club,"37 Triangle West, Bristol, BS8 1ER, GB",bristol,clifton,london-cocktail-club,2.  Flight Club,,bristol,https://www.designmynight.com/bristol/bars/city-centre/flight-club-bristol,60.29,47.06,22.86,,False,,999.0,False,needs review
designmynight,1987,83257551-dfaf-4a7f-8ee0-fb37a492b4af,Hengrove Fish Bar,"8 The Parade, Bristol, BS14 9DB",bristol,hengrove,hengrove-fish-bar,5.  OMG Bristol Bar,,bristol,https://www.designmynight.com/bristol/bars/city-centre/omg-bristol-bar,60.29,47.06,16.67,,False,,999.0,False,needs review
designmynight,2006,842327b7-00d1-4441-92bc-5f7f6ea2e215,East Street Fruit Market,"132 East Street, Bristol, BS3 4ET",bristol,bedminster,east-street-fruit-market,3.  The Juke Box Bars Bristol,,bristol,https://www.designmynight.com/bristol/bars/city-centre/the-juke-box-bars,60.29,47.06,30.19,,False,60.11,0.18,False,needs review
designmynight,2016,84f2e7d9-bd04-4835-b047-81cdb97f962c,Jan's Barber,"Church Road, Bristol, BS3 4NF",bristol,southville,jans-barber,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.29,47.06,30.3,,False,,999.0,False,needs review
designmynight,2069,88ad8d79-20e3-4688-b4f1-2d3da23d5a83,Kev's Barber Shop,,bristol,lodge-hill,kevs-barber-shop,5.  OMG Bristol Bar,,bristol,https://www.designmynight.com/bristol/bars/city-centre/omg-bristol-bar,60.29,47.06,40.0,,False,,999.0,False,needs review
designmynight,2079,8957ca74-30ec-42ac-86de-a6fa0eb51275,Minimal Barbering,"The Print Hall Temple Way, Bristol, BS2 0BY, GB",bristol,st-philips,minimal-barbering,5.  OMG Bristol Bar,,bristol,https://www.designmynight.com/bristol/bars/city-centre/omg-bristol-bar,60.29,47.06,38.89,,False,,999.0,False,needs review
designmynight,2239,92de9453-b6d4-4e8a-af5d-7b6c48ca4303,V&M's Barber Shop,240 Henleaze Road,bristol,henleaze,v-ms-barber-shop,5.  OMG Bristol Bar,,bristol,https://www.designmynight.com/bristol/bars/city-centre/omg-bristol-bar,60.29,47.06,40.0,,False,,999.0,False,needs review
designmynight,2259,94628165-dd71-48fb-8df8-b8a5102df12d,Potters Antiques & Coins,"60 Colston Street, Bristol, BS1 5AZ, GB",bristol,broadmead,potters-antiques-coins,Riverstation,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/riverstation,60.29,29.41,47.06,,False,,999.0,False,needs review
designmynight,2348,9a6c4837-92d6-4bfb-8fc9-50bcb8e28bf6,Stoke Lane's Co-op,"141-145 Stoke Lane, Bristol, BS9 3RW",bristol,westbury-on-trym,stoke-lanes-co-op,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.29,47.06,16.22,,False,,999.0,False,needs review
designmynight,2687,b2b9ee99-e3a7-4926-9818-2f042ce7599f,The Beauty Rooms @ wick rd,"98 Wick Road, Bristol, BS4 4HF",bristol,brislington,the-beauty-rooms-wick-rd,3.  The Juke Box Bars Bristol,,bristol,https://www.designmynight.com/bristol/bars/city-centre/the-juke-box-bars,60.29,47.06,22.64,,False,,999.0,False,needs review
designmynight,2749,b6c97a0f-b41c-4032-aa12-7eda269eeaba,The Whitmore Tap,"115 Whiteladies Road, Bristol, BS8 2PB, GB",bristol,clifton,the-whitmore-tap,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,29.41,,False,,999.0,False,needs review
designmynight,2753,b75947ac-4f83-4553-bd6c-5dd83302b73c,Papa's Barbershop,"10 West Town Lane, Bristol, BS4 5BN",bristol,brislington,papas-barbershop,5.  OMG Bristol Bar,,bristol,https://www.designmynight.com/bristol/bars/city-centre/omg-bristol-bar,60.29,47.06,40.0,,False,,999.0,False,needs review
designmynight,2769,b82bd20b-f81b-4944-9d9c-033d89800ae0,Shirehampton Park Golf Club,,bristol,sea-mills,shirehampton-park-golf-club,2.  Flight Club,,bristol,https://www.designmynight.com/bristol/bars/city-centre/flight-club-bristol,60.29,47.06,19.05,,False,,999.0,False,needs review
designmynight,2807,ba6407ef-de0c-49f0-adf2-07fb9964cbe6,Henbury Golf Club,,bristol,westbury-on-trym,henbury-golf-club,2.  Flight Club,,bristol,https://www.designmynight.com/bristol/bars/city-centre/flight-club-bristol,60.29,47.06,25.0,,False,,999.0,False,needs review
designmynight,2833,bc0b1a8a-4b4d-477c-97b6-b8ef3b56a7f3,Betties + Baldwins,"12 Small Street, Bristol, BS1 1DE",bristol,city-centre,betties-baldwins,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,29.41,,False,,999.0,False,needs review
designmynight,2841,bce4f226-d190-4eed-9c61-53f12ee7be7f,the Viet kitchen,"6 Cotham Hill, Bristol, BS6 6LF",bristol,cotham,the-viet-kitchen,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,29.41,,False,,999.0,False,needs review
designmynight,2893,bff9222b-ca95-4b8e-9980-d695e43137ae,Chicken World Peri Peri,"28 Bedminster Road, Bristol, BS3 5PD",bristol,bedminster,chicken-world-peri-peri,Popworld Bristol,,bristol,https://www.designmynight.com/bristol/clubs/city-centre/popworld-bristol,60.29,47.06,30.77,,False,,999.0,False,needs review
designmynight,2911,c1214c85-3c6c-400f-a681-08817ec5a9f5,St George Labour Club,"326a Church Road, Bristol, BS5 8AJ",bristol,saint-george,st-george-labour-club,2.  Flight Club,,bristol,https://www.designmynight.com/bristol/bars/city-centre/flight-club-bristol,60.29,47.06,22.22,,False,,999.0,False,needs review
designmynight,2973,c5ca3c12-c154-4ff1-b996-61f86d8569ef,Made at Nest,"North Street, Bristol, BS3 1HW",bristol,southville,made-at-nest,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.29,47.06,29.41,,False,,999.0,False,needs review
designmynight,3103,cfa645ec-fa41-4b72-a944-23c3047ab25d,Little Victories,"7 Gaol Ferry Steps, Bristol, BS1 6WE",bristol,southville,little-victories,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,41.18,,False,,999.0,False,needs review
designmynight,3106,cfd867b2-9f2a-4c95-ac12-755e22ec725b,The Practice Rooms,Bristol,bristol,ashton-gate,the-practice-rooms,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.29,47.06,15.79,,False,,999.0,False,needs review
designmynight,3384,e25094f4-fa9e-4a30-801a-c547fbb47e20,Reina,"55 Park Street, Bristol, BS1 5NT, GB",bristol,city-centre,reina,Riverstation,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/riverstation,60.29,47.06,47.06,,False,,999.0,False,needs review
designmynight,3413,e42d4e12-6cd0-4609-8d9a-7bcacee2002f,The Practice Rooms,"57-59 High Street, Bristol, BS9 3ED",bristol,westbury-on-trym,the-practice-rooms,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.29,47.06,15.79,,False,,999.0,False,needs review
designmynight,3486,e828233e-8399-4346-b5ef-0d4dd4bc3273,Speedwell Fish Bar,"12 Duncombe Road, Bristol, BS15 1EL",bristol,saint-george,speedwell-fish-bar,Popworld Bristol,,bristol,https://www.designmynight.com/bristol/clubs/city-centre/popworld-bristol,60.29,47.06,23.53,,False,,999.0,False,needs review
designmynight,3556,ececd750-b2da-495d-896f-e3676cc08889,Hey Dude Bar,"19 King Street, Bristol, BS1 4EF",bristol,redcliffe,hey-dude-bar,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.29,47.06,17.65,,False,60.0,0.29,False,needs review
designmynight,3782,fc9b73ec-5ca4-4fc3-bd2c-27465cf599e1,The Baffled King,"28 Chelsea Rd, Easton, Bristol BS5 6AF, UK",bristol,easton,the-baffled-king,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,23.53,,False,,999.0,False,needs review
designmynight,3831,fffbd71f-18c7-4142-b4dd-e7ad86948dea,The Hare on the Hill,"41 Thomas Street North, Bristol, BS2 8LX, GB",bristol,cotham,the-hare-on-the-hill,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.29,47.06,31.58,,False,,999.0,False,needs review
designmynight,3385,e265d1db-253b-44bd-bc5d-db9eb184d453,The Art Warehouse Ltd & Framing Factory,,bristol,southville,the-art-warehouse-ltd-framing-factory,3.  The Juke Box Bars Bristol,,bristol,https://www.designmynight.com/bristol/bars/city-centre/the-juke-box-bars,60.16,46.88,21.21,,False,,999.0,False,needs review
designmynight,438,1d0c6f8a-947d-4136-b69d-2121dabf56bd,The Arches Gents Hair Stylist,"207a Cheltenham Road, Bristol, BS6 5QP",bristol,montpelier,the-arches-gents-hair-stylist,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.11,46.81,29.79,,False,,999.0,False,needs review
designmynight,3364,e052b7f7-c7dc-4224-9bec-570fcb023bec,Beech Tree Dental Surgery,"49 Coronation Road, Bristol, BS3 1AR",bristol,southville,beech-tree-dental-surgery,Honest Burgers Bristol,,bristol,https://www.designmynight.com/bristol/restaurants/city-centre/honest-burgers,60.11,46.81,38.3,,False,,999.0,False,needs review
designmynight,3795,fd568bc2-408b-4017-b324-762124a22a7d,Westbury on Trym's Co-op,"12 Carlton Court, Bristol, BS9 3DF",bristol,westbury-on-trym,westbury-on-tryms-co-op,4.  Kongs Of Kings Street,,bristol,https://www.designmynight.com/bristol/bars/city-centre/kongs-of-kings-street,60.11,46.81,25.0,,False,,999.0,False,needs review
designmynight,62,03af5ae0-95f1-40da-b509-5773f60cdd48,Easton Takeaway,"87 Chelsea Road, Bristol, BS5 6AS",bristol,easton,easton-takeaway,5.  Steam Bristol,,bristol,https://www.designmynight.com/bristol/bars/clifton/steam-bristol,60.0,46.67,37.5,,False,,999.0,False,needs review
designmynight,157,092c21ae-9275-4754-ba46-5fa17d779bec,Black Castle,"Bloomfield Road Link, Bristol, BS4 3BD",bristol,brislington,black-castle,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.0,46.67,40.0,,False,,999.0,False,needs review
designmynight,231,0e9af4fb-6aed-466f-a472-5d3ebbd6bc8c,Kasbah Grill,"10 Cotham Hill, Bristol, BS6 6LF, GB",bristol,cotham,kasbah-grill,The Bristol Stable,,bristol,https://www.designmynight.com/bristol/restaurants/harbourside/the-bristol-stable,60.0,46.67,33.33,,False,,999.0,False,needs review
designmynight,352,1704a61e-db5f-405e-a2d7-0eb1aab09efe,The Red Monkey,"22 Chandos Road, Bristol, BS6 6PF",bristol,redland,the-red-monkey,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.0,46.67,17.65,,False,,999.0,False,needs review
designmynight,368,17fb03be-c051-47ab-9f44-99d84c2a9a29,The Pump House,"Merchants Road, Bristol, BS8 4PZ",bristol,hotwells,the-pump-house,3.  The Lost & Found,,bristol,https://www.designmynight.com/bristol/bars/clifton/the-lost-found-bristol,60.0,46.67,23.53,,False,,999.0,False,needs review
